model,method,main_point_given,main_point_inferred,main_point_error (%),middle_point_given,middle_point_error (%),time
8,SLSQP,[0.014592   0.21725011 0.09499006],[0.01459199 0.21725015 0.0949901 ],2.3857713233156423e-05,[0.03261132 0.11817019 0.06758524],6.0399895593234694e-05,0.6751501560211182
8,SLSQP,[0.04645922 0.25429504 0.07767067],[0.04645924 0.25429499 0.07767077],4.201440377346734e-05,[0.01981638 0.13507642 0.04373637],0.0007234444380664276,0.9607365131378174
8,SLSQP,[0.02095394 0.18253326 0.00326696],[0.02095403 0.18253318 0.00326707],8.821556538771379e-05,[0.03450744 0.10852687 0.05671957],12.620350535647653,0.9613795280456544
8,SLSQP,[0.24968461 0.1624941  0.0227557 ],[0.19254561 0.15100123 0.02150181],19.512172115023578,[0.036215   0.12968552 0.01984683],12.96404897056931,0.1330580711364746
8,SLSQP,[0.06820688 0.18128789 0.05193014],[0.06820681 0.18128742 0.05193022],0.00024160419085236885,[0.1051252  0.06457709 0.08325864],18.70499593974498,0.9499046802520752
8,SLSQP,[0.09304349 0.27531575 0.06185757],[0.09103457 0.27089455 0.06098691],1.6604706957283253,[0.08582008 0.0875555  0.03547754],61.48030020907629,0.1386864185333252
8,SLSQP,[0.10908619 0.10177925 0.14028131],[0.10908633 0.10177935 0.14028121],9.878712651195312e-05,[0.01074565 0.07044463 0.01698604],89.64356709483938,0.40097832679748535
8,SLSQP,[0.04918238 0.00255628 0.27459483],[0.04918233 0.0025563  0.27459476],3.173833989929542e-05,[0.04993087 0.12954697 0.047753  ],69.22145030469696,0.4679458141326904
8,SLSQP,[0.11847412 0.1470679  0.16189214],[0.1184517  0.14704382 0.16190682],0.014484251173228187,[0.118695   0.07514057 0.01123008],87.14433066758612,1.1722187995910645
8,SLSQP,[0.02813015 0.10996509 0.06512755],[0.02813039 0.10996518 0.06512752],0.0001987864829589103,[0.1054596  0.03915516 0.04998771],76.8050862064777,0.6660473346710205
8,SLSQP,[0.12458976 0.1574353  0.11362243],[0.12459577 0.15743475 0.11362621],0.0030855493268904877,[0.12103878 0.04626413 0.02288227],94.45334055407969,1.065647840499878
8,SLSQP,[0.1621309  0.06566444 0.23597012],[0.14950793 0.06249768 0.22365075],6.100820212827635,[0.07749429 0.02614715 0.0663878 ],67.02686670404064,0.14041662216186526
8,SLSQP,[0.01714362 0.09705689 0.02118864],[0.01720943 0.09771329 0.02132505],0.6682247952553394,[0.0301743  0.09083676 0.09321046],19.63105580818109,0.18940019607543945
8,SLSQP,[0.05496992 0.03105082 0.03412378],[0.09535758 0.0033078  0.03954953],68.69301582419858,[0.11595185 0.00240002 0.03104553],18.57358886545155,0.3185558319091797
8,SLSQP,[0.02897983 0.0373337  0.00666826],[0.03056295 0.10009583 0.00191198],131.9143253154007,[0.00819659 0.10806226 0.09545165],6.256789201581568,0.11124873161315918
8,SLSQP,[0.15813411 0.25145866 0.03071735],[0.14128518 0.23457165 0.03133794],7.990755722835924,[0.01455456 0.04769498 0.13888789],76.40553697189786,0.13698220252990725
8,SLSQP,[0.05122166 0.08490681 0.12072451],[0.05122188 0.08490696 0.12072447],0.0001721733365445768,[0.02971091 0.04823229 0.05248279],93.96847473638408,0.33116936683654785
8,SLSQP,[0.02862969 0.13301723 0.23357287],[0.02862999 0.13301636 0.23357031],0.0010073930657903544,[0.09469087 0.07221825 0.05113767],73.10185699779909,1.0866677761077879
8,SLSQP,[0.04889019 0.26716716 0.08938956],[0.04888989 0.26716675 0.08938951],0.00017823441091190258,[0.0614406  0.00033264 0.04104304],92.78237647719723,0.5857813358306885
8,SLSQP,[0.00350778 0.02833746 0.2657922 ],[0.00350772 0.02833748 0.26579234],5.808534995069807e-05,[0.06733352 0.09883404 0.00825796],99.99942568584906,0.4159567356109619
8,SLSQP,[0.28453284 0.00392067 0.00743053],[0.18951303 0.03845076 0.03987874],37.30069911500224,[0.04104575 0.05597272 0.05390586],25.398894104976087,0.11422348022460938
8,SLSQP,[0.14468283 0.06027703 0.18064324],[0.14468285 0.06027696 0.18064328],3.436392922189281e-05,[0.00217827 0.03703021 0.02740468],4.724061191587149,0.5168468952178955
8,SLSQP,[0.28486512 0.08572911 0.00167993],[0.193559   0.07945631 0.0347749 ],32.71411193280672,[0.07404748 0.03928222 0.12132832],40.94246008258493,0.09195923805236816
8,SLSQP,[0.07858002 0.0239452  0.07361388],[0.08452337 0.01918826 0.07957428],8.76516582548562,[0.07324947 0.07256136 0.08729315],5.922742712839442,0.16249990463256836
8,SLSQP,[0.1099488  0.08161618 0.19439151],[0.10994883 0.08161746 0.19437865],0.005433872741364856,[0.13120358 0.06711853 0.01238576],99.51603997927424,1.0535857677459717
8,SLSQP,[0.13412445 0.2050222  0.07714614],[0.13412424 0.20502224 0.0771461 ],8.525480819412849e-05,[0.10460982 0.01625167 0.02662778],95.92298987361254,0.3183104991912842
8,SLSQP,[0.03646596 0.05173289 0.12114217],[0.03646591 0.05173274 0.12114224],0.0001321610141573287,[0.08617758 0.05437535 0.03939288],87.61204597189302,0.3473234176635742
8,SLSQP,[0.12911407 0.06430378 0.24728677],[0.12778212 0.06390016 0.24573131],0.7290790848560244,[0.13034067 0.01395143 0.03809116],95.52242279128014,0.13569092750549314
8,SLSQP,[0.0475048  0.07536364 0.08453588],[0.04750472 0.0753637  0.08453586],7.923528975011283e-05,[0.08244467 0.06389063 0.06809259],28.866545440354525,0.3824522495269776
8,SLSQP,[0.26384468 0.11682752 0.01581036],[0.19849804 0.1078112  0.02301085],22.962240246489635,[0.08858145 0.09414399 0.03398408],0.000319898098529768,0.22506141662597656
8,SLSQP,[0.04995961 0.25235464 0.13389447],[0.04995987 0.25235479 0.13389458],0.00010866059097018068,[0.09161847 0.09180442 0.04048767],57.85830238652297,0.7926185131072998
8,SLSQP,[0.02367706 0.01888029 0.28466926],[0.02367691 0.01888022 0.28466924],5.59505208050977e-05,[0.04432691 0.101761   0.02378625],79.33068059195604,0.5312619209289551
8,SLSQP,[0.12380627 0.2475324  0.04565712],[0.12380631 0.24753241 0.04565721],3.574178024222441e-05,[0.08915429 0.01324877 0.10757383],91.1043206326883,0.3221065998077393
8,SLSQP,[0.19379761 0.00138169 0.1732897 ],[0.18540876 0.00258979 0.16938478],3.589416307453301,[0.07186647 0.05943775 0.0541344 ],70.4060086576914,0.14171671867370605
8,SLSQP,[0.22725802 0.03612021 0.16792386],[0.18795192 0.03858624 0.1538255 ],14.684312748161288,[0.01195084 0.06517705 0.05454318],36.36466062237131,0.11203980445861816
8,SLSQP,[0.18279957 0.08587889 0.2022819 ],[0.16417668 0.08364953 0.18947564],7.945087359575868,[0.03475407 0.14340486 0.01338593],72.577437019141,0.14430642127990725
8,SLSQP,[0.07692917 0.09224293 0.18492915],[0.07692961 0.092243   0.1849285 ],0.00035870034212913057,[0.09327283 0.01162763 0.10586881],9.73568357101982,1.0485599040985107
8,SLSQP,[0.22143772 0.18380005 0.01969095],[0.18370978 0.16699184 0.02465658],14.421829992813585,[0.04616469 0.05101258 0.10382594],66.07709024678539,0.1024630069732666
8,SLSQP,[0.05612684 0.07222616 0.26763578],[0.05612696 0.07222594 0.26763546],0.00014165589319117602,[0.03425672 0.02288683 0.08408075],36.58806447725205,0.4413073062896729
8,SLSQP,[0.13931961 0.18208092 0.17206808],[0.13506503 0.17861412 0.16770373],2.4461390997947308,[0.08103408 0.11424867 0.05291239],32.40675332125281,0.1728377342224121
8,SLSQP,[0.08039607 0.23019611 0.11359728],[0.08039589 0.23019615 0.11359735],7.327836842327985e-05,[0.00485535 0.06400529 0.13239206],27.85144403176631,0.4713451862335205
8,SLSQP,[0.10668535 0.27073893 0.03641334],[0.10317495 0.26490377 0.0363802 ],2.3220184526049548,[0.00617805 0.05332237 0.13997234],74.86722934230599,0.12547588348388672
8,SLSQP,[0.05263546 0.0425183  0.21109817],[0.05263543 0.04251817 0.21109808],7.175674672619605e-05,[0.02025058 0.0291742  0.11485477],17.233709827673323,0.6620237827301025
8,SLSQP,[0.06232512 0.06908649 0.24557   ],[0.06133843 0.06858898 0.24443619],0.6028876313281345,[0.05546881 0.13174813 0.02223628],69.02560696049349,1.0558948516845703
8,SLSQP,[0.1843322  0.22044708 0.07522225],[0.16151612 0.20420673 0.07152358],9.510100928673953,[0.00726149 0.02460034 0.0587455 ],65.29990045815815,0.13443326950073242
8,SLSQP,[0.27781527 0.08461459 0.00152661],[0.19852367 0.08343425 0.0130635 ],27.592947724755334,[0.14303088 0.01202397 0.03913088],54.589804847439204,0.10318636894226074
8,SLSQP,[0.04971347 0.25769353 0.1453877 ],[0.049127   0.25490463 0.14410114],1.0421941296945234,[0.06090184 0.09367364 0.09796636],38.85143333266429,0.14707684516906738
8,SLSQP,[0.08658417 0.03360606 0.19668889],[0.08658272 0.03360646 0.19668765],0.0008917366412823416,[0.09914392 0.00882749 0.02190675],98.5560582509435,1.0628986358642578
8,SLSQP,[0.17240089 0.17564255 0.14418002],[0.15945379 0.16639942 0.13924076],5.839737979516704,[0.04875727 0.0251012  0.09984818],51.576056424700994,0.15188217163085938
8,SLSQP,[0.10160749 0.09718682 0.03436343],[0.10160723 0.09718671 0.03436343],0.00019376918669868678,[0.06880163 0.05694462 0.09986622],2.345724010221295,0.4606244564056397
8,SLSQP,[0.21932323 0.12389725 0.09153623],[0.19150139 0.11940997 0.08102098],11.222965738231,[0.0995164  0.10052577 0.00755402],27.253946078523732,0.1515345573425293
16,SLSQP,[0.0480555  0.08400355 0.22963395],[0.04801672 0.08399748 0.22964898],0.016866856653235267,[0.0731422  0.18065539 0.10982172],3.0557674262056698,3.663300037384033
16,SLSQP,[0.4920635  0.29103437 0.19711287],[0.49206291 0.29103436 0.19711277],9.924727821554565e-05,[0.08802482 0.06977271 0.0848    ],0.0004512640263667921,2.0974783897399902
16,SLSQP,[0.28090375 0.37693705 0.34739699],[0.28090379 0.376937   0.34739726],4.678518143259298e-05,[0.12333771 0.13736938 0.06723675],0.001177408971378531,2.8056318759918213
16,SLSQP,[0.24835323 0.43875848 0.14444165],[0.24835307 0.43875805 0.14444152],9.08930632587808e-05,[0.00056554 0.02681347 0.18657978],0.00016136385633459908,1.9614646434783936
16,SLSQP,[0.35240444 0.20451335 0.28276814],[0.35240445 0.20451966 0.28276345],0.0015851426780066256,[0.04256945 0.30019331 0.05404419],3.3757095050318635,3.7082343101501465
16,SLSQP,[0.63201918 0.01416838 0.02607384],[0.43897466 0.00228829 0.06918349],31.31833075344681,[0.18530237 0.03054927 0.14655881],10.731282133844896,1.0062804222106934
16,SLSQP,[0.39110332 0.42542527 0.19095138],[0.3911033  0.42542539 0.1909514 ],2.0787934390283272e-05,[0.1287388  0.23985851 0.18926484],0.001797649379329805,1.226684808731079
16,SLSQP,[0.3796783  0.08758692 0.28566221],[0.37967822 0.0875867  0.285662  ],6.269876686616961e-05,[0.15233274 0.14082416 0.20342264],4.2841281813176316e-05,1.7638044357299805
16,SLSQP,[0.23636178 0.40745685 0.03540892],[0.23636182 0.40745672 0.03540882],3.540170066885644e-05,[0.17618106 0.06758639 0.19759409],52.76509385912229,2.233935594558716
16,SLSQP,[0.12707417 0.4220946  0.29158557],[0.1270741  0.42209491 0.29158518],9.621555679713665e-05,[0.06564774 0.03127337 0.09703077],0.00027068622493975526,4.161810159683228
16,SLSQP,[0.36834973 0.47364367 0.28691607],[0.36834996 0.47364341 0.28691589],5.841080713045761e-05,[0.20777994 0.24126086 0.05766608],12.74962367035254,2.216271162033081
16,SLSQP,[0.10369614 0.56354334 0.02151065],[0.10369572 0.56354233 0.0215108 ],0.00019273513338587304,[0.15646993 0.16603311 0.14303672],22.463654629485468,4.03399920463562
16,SLSQP,[0.32200855 0.48227271 0.15484927],[0.32200859 0.48227329 0.15484912],0.00010096823931415564,[0.09841452 0.23409227 0.21639989],1.583642348741797e-05,1.3366036415100098
16,SLSQP,[0.42642337 0.40192452 0.32212457],[0.42642335 0.40192454 0.32212444],2.0400817495589497e-05,[0.1893751  0.11051814 0.01098583],54.3360102505119,1.33522367477417
16,SLSQP,[0.05381366 0.05631382 0.52622376],[0.05382025 0.05630184 0.52622263],0.0025793498535732315,[0.11798648 0.14163877 0.09990435],63.591349819278534,3.6941654682159424
16,SLSQP,[0.13855333 0.12039614 0.13923994],[0.13855199 0.12039959 0.13923782],0.001850059819512575,[0.10477946 0.32670617 0.05017284],7.991267191156758,4.10594654083252
16,SLSQP,[0.18752795 0.00598707 0.01397285],[0.18752812 0.00598723 0.01397283],0.00012307484176526302,[0.1856886  0.19721712 0.16037438],44.93651735248414,2.0844247341156006
16,SLSQP,[0.06107011 0.67752474 0.07760531],[0.06090412 0.62793184 0.07427698],7.259516565438652,[0.24407572 0.21883088 0.11985748],60.36259991584938,1.6169750690460205
16,SLSQP,[0.20011475 0.1054381  0.21766704],[0.20048265 0.10549087 0.21751869],0.12748012746631626,[0.01656713 0.1036731  0.27013912],5.710758669202282,3.6708130836486816
16,SLSQP,[0.47697021 0.51068151 0.02200753],[0.34468923 0.37439768 0.02855276],27.182108836379644,[0.2531374  0.01413909 0.12593089],62.173704327072144,1.4415533542633057
16,SLSQP,[0.10176379 0.05829169 0.48807768],[0.10176416 0.05829168 0.48807701],0.000153237580983328,[0.2564313  0.21225763 0.0621704 ],83.79225877875443,2.96907377243042
16,SLSQP,[0.01747333 0.58093637 0.23025439],[0.01747315 0.58093586 0.23025402],0.00010443716332726837,[0.01947369 0.17383835 0.15563332],0.0001009825211974432,1.561847686767578
16,SLSQP,[0.6592389  0.12904115 0.01277419],[0.58962846 0.12142847 0.02539442],10.590366838448363,[0.16467489 0.06725983 0.25217419],50.91808738749348,2.8036904335021973
16,SLSQP,[0.22401125 0.03043806 0.10739896],[0.22401113 0.03043812 0.10739891],5.724130720777365e-05,[0.27597389 0.1423458  0.04707576],0.0003009518766111658,3.2535290718078613
16,SLSQP,[0.00432978 0.28755465 0.02244331],[0.00446694 0.28754247 0.02242095],0.048360825059778574,[0.19567583 0.25296434 0.10271268],8.332657480876026,3.733888864517212
16,SLSQP,[0.12614243 0.34363783 0.57277772],[0.12614175 0.34363768 0.57277733],0.00011853330963078836,[0.22933371 0.09187279 0.08098986],65.60139828191585,2.0104076862335205
16,SLSQP,[0.14780637 0.64530202 0.1845216 ],[0.14780625 0.64530067 0.18452159],0.0001970269380806495,[0.0776524  0.23655464 0.12016012],3.1626241234915504,1.5102994441986084
16,SLSQP,[0.2073519  0.59398779 0.05162406],[0.1880627  0.52937305 0.04561976],10.724570595825927,[0.20075609 0.10757057 0.01230847],61.47084352492142,1.3371539115905762
16,SLSQP,[0.30442363 0.59587774 0.08152449],[0.21842546 0.43027335 0.05863153],27.889898492046665,[0.16453334 0.1018574  0.01437072],47.922137472285044,0.9159753322601318
16,SLSQP,[0.14280094 0.32134171 0.30163846],[0.14280043 0.32134136 0.30163826],0.0001419438123241547,[0.14097438 0.21367293 0.10566088],80.74522308187225,1.2988684177398682
16,SLSQP,[0.35054935 0.19968294 0.52697782],[0.35054867 0.19968252 0.52697784],0.00012029766295125564,[0.27063027 0.06689772 0.19509145],24.78493307535859,3.044700384140014
16,SLSQP,[0.08306397 0.40007678 0.02772988],[0.08306392 0.4000768  0.02772961],6.910525404708474e-05,[0.0057643  0.18262288 0.29180611],35.5430011793407,2.6198489665985107
16,SLSQP,[0.27366347 0.55450596 0.15879613],[0.27366344 0.55450574 0.15879592],4.801573604801723e-05,[0.01703177 0.26441703 0.20940331],11.728859997293544,2.215426206588745
16,SLSQP,[0.17352812 0.50412997 0.02569999],[0.17353683 0.50415379 0.02575017],0.010532655041359477,[0.09907818 0.11543004 0.1182621 ],12.101760937570145,4.181534767150879
16,SLSQP,[0.43757571 0.38939945 0.01091379],[0.36293872 0.34174589 0.02827666],15.402952422980675,[0.15453369 0.28627943 0.11465294],26.57249394972717,1.3332901000976562
16,SLSQP,[0.57307842 0.00982588 0.40137111],[0.52312903 0.01725618 0.37451107],8.17436369565508,[0.14402082 0.26019683 0.16949533],56.693232236799545,0.6542441844940186
16,SLSQP,[0.34222745 0.07239747 0.12992598],[0.34222713 0.0723977  0.12992509],0.00026099130837297193,[0.07677972 0.2608553  0.06492903],16.28756134092589,2.4645378589630127
16,SLSQP,[0.08094874 0.3576836  0.57237099],[0.08094868 0.35768345 0.57237107],2.610792243503076e-05,[0.19261336 0.00634386 0.10382064],71.4830716251726,2.3377931118011475
16,SLSQP,[0.6251413  0.1042021  0.13475645],[0.59062747 0.0994389  0.13431505],5.377667609468122,[0.10005878 0.01003794 0.23255509],42.6836301926417,0.6479103565216064
16,SLSQP,[0.22353042 0.13328746 0.42610185],[0.22352965 0.13328694 0.42610174],0.0001873900982090545,[0.32564164 0.01670567 0.00378926],99.99809834733584,1.0582098960876465
16,SLSQP,[0.33039641 0.51560652 0.29746391],[0.32963671 0.51473297 0.29708013],0.17914626421113256,[0.06346283 0.2524187  0.22107572],17.249620781243905,0.8430712223052979
16,SLSQP,[0.20942802 0.16794507 0.16595477],[0.20942849 0.16794256 0.16596153],0.0022908044181441435,[0.00083181 0.31052724 0.1239776 ],13.829818628183807,4.125926494598389
16,SLSQP,[0.32266952 0.46626791 0.35394318],[0.32266986 0.46626768 0.35394337],6.7125213593061e-05,[0.06280892 0.30556425 0.08115141],17.622124568498656,1.350153923034668
16,SLSQP,[0.39413856 0.40157261 0.2710778 ],[0.39413862 0.40157241 0.27107795],4.1382519120625844e-05,[0.09839284 0.33528723 0.00853789],19.55413602385747,3.8037304878234863
16,SLSQP,[0.13501763 0.39818832 0.11378191],[0.13501755 0.39818812 0.11378194],4.952825235137574e-05,[0.20852868 0.23981388 0.10841733],13.09296067576485,2.852866649627685
16,SLSQP,[0.22837804 0.25262994 0.15538178],[0.22835132 0.25257777 0.15526616],0.03463113702661992,[0.16621781 0.23975537 0.002389  ],2.5411373665371406,4.2079174518585205
16,SLSQP,[0.62992549 0.10852283 0.24748079],[0.57480441 0.10239438 0.23757314],8.219334969785073,[0.11597681 0.05194075 0.1581078 ],4.792322003761169,0.6538479328155518
16,SLSQP,[0.20762786 0.01302146 0.13642531],[0.20760676 0.01302053 0.13645078],0.013299597248366022,[0.01905175 0.01373404 0.26229535],10.615998809849216,4.209308862686156
16,SLSQP,[0.30875493 0.53500967 0.04492423],[0.25710285 0.45664068 0.05108021],15.187324993946849,[0.08582399 0.06941301 0.30860635],79.61842678575452,1.520566701889038
16,SLSQP,[0.47811371 0.46811497 0.16807034],[0.45631609 0.44973925 0.16457789],4.163288778039149,[0.10660895 0.0711037  0.28436668],63.013960533783255,0.8299841880798341
16,SLSQP,[0.14361739 0.41513952 0.22780726],[0.14361735 0.41513952 0.22780693],6.705580695747419e-05,[0.131365   0.22787972 0.10800507],0.00097941110830105,1.8846614360809328
16,SLSQP,[0.12869371 0.60364566 0.18795306],[0.12869468 0.60364407 0.18795594],0.0005320170449785413,[0.32161991 0.11874255 0.05090243],58.38768459343128,4.096640110015868
16,SLSQP,[0.40535905 0.36318977 0.22285347],[0.40535913 0.36318982 0.22285347],1.585080891213658e-05,[0.22718782 0.07745446 0.13804857],0.0003602436941690941,3.1809461116790767
16,SLSQP,[0.45055875 0.43959289 0.05553868],[0.27780654 0.30446209 0.03874122],34.80913576900541,[0.18275702 0.13473179 0.0196354 ],18.510624003835304,0.6943824291229248
16,SLSQP,[0.37187882 0.02230828 0.22691953],[0.37183727 0.02239306 0.2268422 ],0.027977929797753827,[0.21744583 0.11035449 0.04681628],32.98268387211184,3.6178815364837646
16,SLSQP,[0.48411478 0.31714691 0.31687653],[0.48038231 0.31573641 0.31456651],0.6987581107889991,[0.12699096 0.27202494 0.03649602],37.758239566785825,0.9013631343841552
16,SLSQP,[0.53452353 0.00744058 0.44102795],[0.50148027 0.01078745 0.41728306],5.8912338154399695,[0.18627916 0.15128396 0.0572423 ],63.848913896912094,0.6264510154724121
16,SLSQP,[0.28520169 0.05082091 0.04376306],[0.28520182 0.05082095 0.04376331],9.831365543059664e-05,[0.05573744 0.26009023 0.1036903 ],15.463492040468529,2.894343614578247
16,SLSQP,[0.38465888 0.01981391 0.13097572],[0.3846594  0.01981473 0.13097607],0.0002540305885595032,[0.05596084 0.08192342 0.07623915],34.46821930858429,3.714871644973755
16,SLSQP,[0.4044477  0.35807171 0.0247822 ],[0.40428482 0.35808629 0.0246487 ],0.03903971401982583,[0.03952385 0.20540833 0.26842883],44.95060472630747,4.133053779602052
16,SLSQP,[0.25664257 0.55183434 0.16245811],[0.25664198 0.55183394 0.16245796],0.00011511259106574804,[0.31907992 0.08397566 0.03092878],50.13382790481832,3.30527663230896
16,SLSQP,[0.1141123  0.56374272 0.20443542],[0.11411198 0.56374255 0.20443512],7.822805632269344e-05,[0.099892   0.11873323 0.19904756],9.453484307418428,1.7080214023590088
